employee_id,hire_date,exit_date,exit_type,exit_reason,country,site,department,job_level,gender,age,contract_type,work_model,fte,base_salary_eur,salary_band_mid_eur,compa_ratio,tenure_months,months_since_promotion,performance_rating,engagement_score
E02205,2021-11-07,,,,DE,Munich,Operations,L2,M,30,Permanent,Hybrid,1.0,48800,45100,1.082,55,55,3,64
E02206,2025-09-04,,,,IT,Milan,Sales,L3,F,20,Fixed-term,Hybrid,1.0,35800,43700,0.819,9,9,2,49
E02207,2014-12-07,,,,ES,Barcelona,Tech,L6,F,60,Permanent,Onsite,1.0,115200,125000,0.922,138,138,3,47
E02208,2020-12-14,,,,DE,Munich,Sales,L1,F,34,Permanent,Hybrid,1.0,40950,39900,1.026,66,33,2,60
E02209,2026-05-10,,,,IT,Milan,Finance,L1,M,34,Fixed-term,Hybrid,1.0,24650,28600,0.862,1,1,3,55
E02210,2025-12-05,2026-05-07,Involuntary,Conduct,DE,Munich,Customer Service,L1,M,25,Permanent,Onsite,1.0,29900,34200,0.874,5,5,2,34
E02211,2012-07-17,,,,IT,Milan,Finance,L1,F,57,Permanent,Hybrid,1.0,28450,28600,0.995,167,10,4,71
E02212,2024-04-18,,,,IT,Milan,Customer Service,L6,M,40,Permanent,Onsite,1.0,88300,93600,0.943,26,18,4,68
E02213,2026-01-05,,,,ES,Barcelona,Operations,L3,F,26,Permanent,Hybrid,0.8,30550,38000,0.804,5,5,3,61
E02214,2023-08-07,,,,ES,Barcelona,Finance,L2,M,37,Permanent,Onsite,1.0,36350,34400,1.057,34,17,4,74
E02215,2013-04-09,,,,IT,Milan,Finance,L2,F,48,Permanent,Hybrid,1.0,34000,35800,0.95,158,9,4,70
E02216,2023-11-20,2025-07-02,Voluntary,Manager / leadership,PL,Krakow,Customer Service,L2,M,38,Permanent,Onsite,1.0,28550,23600,1.21,20,8,3,60
E02217,2021-08-07,,,,PL,Krakow,Customer Service,L3,F,39,Permanent,Hybrid,1.0,33450,30200,1.108,58,14,3,67
E02218,2012-07-04,,,,PL,Krakow,Customer Service,L1,F,45,Permanent,Hybrid,1.0,19650,18900,1.04,167,16,3,65
E02219,2016-01-17,,,,PL,Krakow,Sales,L2,M,55,Permanent,Onsite,1.0,29000,27600,1.051,125,26,2,57
E02220,2020-02-29,,,,ES,Barcelona,Sales,L3,M,36,Permanent,Remote,1.0,52200,42000,1.243,76,24,4,57
E02221,2024-11-22,,,,DE,Munich,HR,L2,F,32,Permanent,Hybrid,1.0,45400,47500,0.956,19,4,3,76
E02222,2024-12-08,,,,IT,Milan,Finance,L2,M,26,Permanent,Onsite,0.8,34200,35800,0.955,18,13,3,85
E02223,2026-02-16,,,,IT,Milan,Customer Service,L3,F,24,Fixed-term,Hybrid,0.8,33100,37400,0.885,4,4,5,64
E02224,2022-02-10,,,,IT,Milan,Customer Service,L2,F,25,Permanent,Onsite,1.0,30200,29200,1.034,52,19,2,68
E02225,2025-01-01,,,,PL,Krakow,Customer Service,L2,F,28,Permanent,Hybrid,1.0,21950,23600,0.93,17,7,4,65
E02226,2025-03-07,2026-02-02,Involuntary,Performance,DE,Munich,Customer Service,L3,F,33,Permanent,Onsite,1.0,49950,54700,0.913,11,11,3,40
E02227,2020-03-03,,,,ES,Barcelona,HR,L3,M,35,Permanent,Hybrid,1.0,34500,40000,0.863,75,75,3,47
E02228,2025-02-08,,,,ES,Barcelona,Customer Service,L2,M,36,Permanent,Onsite,1.0,26400,28100,0.94,16,16,3,73
E02229,2022-12-23,,,,ES,Barcelona,Finance,L4,M,35,Permanent,Onsite,1.0,65150,57800,1.127,42,42,3,50
E02230,2017-11-08,,,,DE,Munich,Customer Service,L4,M,45,Permanent,Remote,1.0,74250,71800,1.034,103,15,3,52
E02231,2023-05-15,,,,DE,Munich,Tech,L4,M,28,Permanent,Hybrid,1.0,104500,99800,1.047,37,26,3,70
E02232,2023-10-04,,,,IT,Milan,Customer Service,L1,F,33,Permanent,Hybrid,1.0,22850,23400,0.976,32,27,4,58
E02233,2024-10-19,,,,IT,Milan,Operations,L2,F,20,Permanent,Remote,1.0,31600,30900,1.023,20,20,4,83
E02234,2020-10-23,,,,IT,Milan,Tech,L4,M,31,Permanent,Onsite,1.0,55950,68200,0.82,68,33,3,45
E02235,2017-06-10,,,,IT,Milan,Sales,L4,M,48,Permanent,Remote,1.0,51500,57300,0.899,108,108,3,31
E02236,2024-07-15,,,,ES,Barcelona,Operations,L4,F,41,Permanent,Hybrid,1.0,43550,49900,0.873,23,16,3,68
E02237,2025-07-10,2025-09-28,Voluntary,Personal reasons,PL,Krakow,Customer Service,L2,F,20,Fixed-term,Hybrid,1.0,21200,23600,0.898,2,2,3,47
E02238,2023-10-01,,,,DE,Munich,Customer Service,L2,F,21,Permanent,Remote,1.0,39400,42800,0.921,32,18,3,68
E02239,2024-01-08,,,,DE,Munich,Tech,L4,F,36,Permanent,Onsite,1.0,116950,99800,1.172,29,10,3,70
E02240,2020-12-08,,,,DE,Munich,Operations,L1,F,27,Permanent,Remote,1.0,36600,36100,1.014,66,18,4,77
E02241,2026-04-01,,,,DE,Munich,Sales,L2,F,22,Permanent,Hybrid,1.0,40900,49900,0.82,2,2,2,56
E02242,2016-01-06,,,,DE,Munich,Finance,L3,F,48,Permanent,Onsite,1.0,66900,66900,1.0,125,125,3,57
E02243,2022-11-26,,,,PL,Krakow,Operations,L3,F,34,Permanent,Hybrid,1.0,31750,31900,0.995,43,43,3,59
E02244,2026-05-07,,,,PL,Krakow,Operations,L5,M,44,Permanent,Hybrid,1.0,44650,57900,0.771,1,1,3,55
E02245,2023-11-20,,,,ES,Barcelona,Finance,L2,F,49,Permanent,Hybrid,1.0,34600,34400,1.006,31,31,3,72
E02246,2025-09-24,,,,PL,Krakow,Sales,L1,M,31,Permanent,Hybrid,1.0,14750,22000,0.67,9,9,4,66
E02247,2024-12-16,,,,PL,Krakow,Customer Service,L4,M,23,Permanent,Hybrid,1.0,39650,39700,0.999,18,13,3,70
E02248,2014-05-16,,,,IT,Milan,Tech,L4,M,46,Permanent,Onsite,1.0,80450,68200,1.18,145,145,1,70
E02249,2025-07-03,,,,PL,Krakow,Finance,L5,M,31,Permanent,Hybrid,1.0,63800,67000,0.952,11,11,3,70
E02250,2025-07-05,2025-11-23,Voluntary,Compensation,IT,Milan,Sales,L2,M,20,Fixed-term,Hybrid,1.0,34900,34100,1.023,4,4,3,72
E02251,2023-11-13,,,,IT,Milan,Customer Service,L4,M,40,Permanent,Hybrid,1.0,50050,49100,1.019,31,31,3,59
E02252,2015-08-06,,,,PL,Krakow,Customer Service,L5,F,48,Permanent,Remote,1.0,52750,54800,0.963,130,14,3,55
E02253,2018-12-05,,,,IT,Milan,Finance,L4,F,48,Permanent,Remote,0.8,64900,60100,1.08,90,12,3,66
E02254,2022-12-01,2026-04-12,Voluntary,Better external offer,IT,Milan,Operations,L2,M,24,Fixed-term,Hybrid,1.0,27650,30900,0.895,40,40,3,29
E02255,2015-05-02,2025-07-19,Voluntary,Career progression,DE,Munich,Sales,L1,M,49,Permanent,Onsite,1.0,33400,39900,0.837,122,122,5,32
E02256,2025-05-27,,,,IT,Milan,HR,L2,F,37,Permanent,Hybrid,1.0,28400,32500,0.874,13,13,3,58
E02257,2024-11-23,,,,PL,Krakow,Operations,L4,F,22,Permanent,Hybrid,1.0,38900,41900,0.928,19,15,4,83
E02258,2025-01-24,,,,PL,Krakow,Operations,L2,M,41,Fixed-term,Hybrid,1.0,26200,24900,1.052,17,14,3,70
E02259,2026-04-08,,,,PL,Krakow,Tech,L4,M,20,Permanent,Remote,1.0,62900,55100,1.142,2,2,4,76
E02260,2025-11-15,,,,IT,Milan,Operations,L1,F,45,Permanent,Onsite,1.0,21950,24700,0.889,7,7,2,53
E02261,2026-01-20,,,,DE,Munich,Customer Service,L1,M,30,Permanent,Hybrid,1.0,31700,34200,0.927,5,5,3,81
E02262,2026-04-26,,,,DE,Munich,Operations,L2,F,31,Permanent,Hybrid,1.0,40600,45100,0.9,2,2,3,52
E02263,2025-04-10,,,,ES,Barcelona,Customer Service,L2,F,23,Permanent,Onsite,1.0,27600,28100,0.982,14,10,3,62
E02264,2025-04-17,,,,PL,Krakow,Customer Service,L3,F,37,Permanent,Onsite,1.0,29400,30200,0.974,14,7,5,77
E02265,2021-04-17,,,,IT,Milan,Operations,L3,F,44,Permanent,Onsite,1.0,35050,39500,0.887,62,36,5,45
E02266,2025-08-30,2026-04-09,Involuntary,Restructuring,IT,Milan,Sales,L4,F,32,Permanent,Onsite,1.0,52250,57300,0.912,8,8,4,58
E02267,2024-12-19,,,,DE,Munich,Operations,L1,F,31,Permanent,Hybrid,1.0,36950,36100,1.024,18,7,3,54
E02268,2025-12-07,,,,PL,Krakow,Finance,L1,M,31,Permanent,Onsite,1.0,23000,23100,0.996,6,6,4,86
E02269,2023-04-25,,,,ES,Barcelona,Operations,L2,M,39,Permanent,Remote,1.0,29650,29700,0.998,38,18,3,55
E02270,2025-03-07,,,,ES,Barcelona,Tech,L2,F,36,Fixed-term,Hybrid,1.0,31150,39100,0.797,15,15,3,69
E02271,2015-08-31,,,,DE,Munich,Customer Service,L2,M,33,Permanent,Hybrid,1.0,41250,42800,0.964,130,16,3,67
E02272,2026-04-15,,,,PL,Krakow,Tech,L1,F,34,Fixed-term,Hybrid,1.0,25350,26200,0.968,2,2,3,64
E02273,2015-07-10,,,,IT,Milan,Finance,L4,M,44,Permanent,Onsite,1.0,68100,60100,1.133,131,131,3,64
E02274,2026-03-17,,,,DE,Munich,Operations,L2,F,26,Fixed-term,Hybrid,1.0,43600,45100,0.967,3,3,3,75
E02275,2025-08-18,,,,DE,Munich,HR,L2,M,39,Fixed-term,Hybrid,1.0,48300,47500,1.017,10,10,2,76
E02276,2012-12-11,,,,ES,Barcelona,Customer Service,L1,M,36,Permanent,Hybrid,1.0,24300,22500,1.08,162,21,3,77
E02277,2020-02-17,,,,ES,Barcelona,Tech,L2,M,42,Permanent,Hybrid,1.0,38400,39100,0.982,76,18,3,63
E02278,2019-09-03,,,,DE,Munich,Finance,L1,F,30,Permanent,Remote,1.0,40750,41800,0.975,81,81,3,63
E02279,2021-09-18,,,,PL,Krakow,Sales,L1,F,39,Permanent,Hybrid,1.0,26750,22000,1.216,57,57,3,65
E02280,2024-03-15,,,,DE,Munich,Sales,L5,F,38,Permanent,Hybrid,1.0,108600,115700,0.939,27,27,3,56
E02281,2023-08-03,,,,DE,Munich,Operations,L3,F,24,Permanent,Hybrid,1.0,53350,57800,0.923,34,34,4,81
E02282,2024-01-31,,,,ES,Barcelona,Operations,L2,F,29,Permanent,Hybrid,1.0,30600,29700,1.03,29,14,1,96
E02283,2025-05-01,,,,IT,Milan,Tech,L2,M,40,Permanent,Hybrid,1.0,39800,40600,0.98,13,13,3,73
E02284,2018-12-13,2025-11-21,Voluntary,Personal reasons,PL,Krakow,Customer Service,L3,M,38,Fixed-term,Hybrid,0.8,32900,30200,1.089,83,1,3,63
E02285,2018-03-05,,,,DE,Munich,Finance,L4,M,50,Permanent,Hybrid,1.0,93950,87800,1.07,99,18,3,72
E02286,2022-11-18,,,,PL,Krakow,Customer Service,L3,F,34,Permanent,Hybrid,1.0,31200,30200,1.033,43,2,3,53
E02287,2020-02-16,2025-08-26,Voluntary,Career progression,ES,Barcelona,HR,L2,F,35,Permanent,Hybrid,1.0,37150,31200,1.191,66,30,3,65
E02288,2021-07-01,,,,DE,Munich,Operations,L1,M,26,Permanent,Onsite,1.0,32250,36100,0.893,59,59,1,43
E02289,2024-09-06,,,,IT,Milan,Operations,L5,M,38,Fixed-term,Onsite,1.0,78300,71600,1.094,21,21,5,76
E02290,2025-10-26,,,,PL,Krakow,Tech,L1,M,38,Permanent,Hybrid,1.0,23750,26200,0.906,8,8,3,54
E02291,2020-08-26,,,,IT,Milan,HR,L1,F,36,Permanent,Onsite,0.8,26900,26000,1.035,70,20,3,63
E02292,2025-10-22,,,,IT,Milan,Operations,L2,M,24,Permanent,Remote,1.0,24600,30900,0.796,8,8,3,62
E02293,2024-05-22,,,,PL,Krakow,Tech,L3,F,30,Permanent,Hybrid,1.0,40950,42000,0.975,25,10,3,82
E02294,2022-10-26,,,,PL,Krakow,Tech,L2,M,35,Permanent,Hybrid,1.0,30400,32800,0.927,44,17,3,79
E02295,2025-03-17,,,,ES,Barcelona,Customer Service,L2,F,39,Fixed-term,Hybrid,1.0,29900,28100,1.064,15,6,2,75
E02296,2019-03-20,,,,IT,Milan,Sales,L1,F,38,Permanent,Onsite,1.0,26300,27300,0.963,87,37,1,53
E02297,2016-10-31,,,,DE,Munich,Finance,L2,M,47,Permanent,Hybrid,1.0,47950,52300,0.917,116,21,3,44
E02298,2024-10-18,,,,IT,Milan,Tech,L1,M,39,Permanent,Hybrid,1.0,29550,32500,0.909,20,8,2,53
E02299,2022-10-12,,,,PL,Krakow,Finance,L1,F,40,Permanent,Hybrid,1.0,23700,23100,1.026,44,1,2,72
E02300,2025-03-20,,,,IT,Milan,Operations,L2,M,26,Permanent,Remote,1.0,27800,30900,0.9,15,15,3,59
E02301,2023-09-10,,,,DE,Munich,Customer Service,L6,F,37,Permanent,Onsite,1.0,116700,136800,0.853,33,33,3,30
E02302,2024-12-25,,,,ES,Barcelona,Customer Service,L2,F,36,Permanent,Hybrid,1.0,22400,28100,0.797,18,6,4,63
E02303,2024-04-19,,,,IT,Milan,HR,L1,M,37,Fixed-term,Onsite,1.0,30200,26000,1.162,26,26,3,56
E02304,2012-07-14,,,,DE,Munich,Sales,L4,F,38,Permanent,Remote,1.0,75400,83800,0.9,167,33,4,40
E02305,2020-07-30,,,,IT,Milan,Sales,L2,M,25,Permanent,Hybrid,1.0,33500,34100,0.982,71,24,3,76
E02306,2023-12-27,,,,PL,Krakow,Operations,L2,M,34,Permanent,Onsite,1.0,28400,24900,1.141,30,16,2,53
E02307,2014-11-23,,,,IT,Milan,Tech,L2,F,44,Permanent,Remote,1.0,43550,40600,1.073,139,22,1,62
E02308,2016-11-24,,,,IT,Milan,Operations,L3,F,44,Permanent,Hybrid,1.0,42800,39500,1.084,115,30,2,60
E02309,2022-10-08,,,,IT,Milan,Operations,L3,F,24,Permanent,Onsite,0.8,39950,39500,1.011,44,18,3,69
E02310,2025-10-05,,,,PL,Krakow,Tech,L1,F,32,Permanent,Remote,1.0,25500,26200,0.973,8,8,3,82
E02311,2022-10-27,,,,PL,Krakow,Customer Service,L2,F,24,Permanent,Onsite,1.0,25450,23600,1.078,44,44,5,67
E02312,2025-03-03,,,,DE,Munich,Operations,L4,M,38,Fixed-term,Hybrid,1.0,65750,75800,0.867,15,15,5,57
E02313,2017-10-19,,,,DE,Munich,Sales,L1,F,42,Permanent,Remote,1.0,43850,39900,1.099,104,31,3,62
E02314,2016-07-25,2026-01-20,Voluntary,Compensation,IT,Milan,Customer Service,L5,M,38,Permanent,Hybrid,1.0,61700,67900,0.909,114,114,4,29
E02315,2021-02-15,,,,PL,Krakow,Customer Service,L4,M,31,Permanent,Onsite,1.0,35950,39700,0.906,64,40,4,48
E02316,2026-01-12,,,,PL,Krakow,HR,L1,M,26,Fixed-term,Remote,1.0,19300,21000,0.919,5,5,3,59
E02317,2023-11-24,2026-05-06,Voluntary,Compensation,ES,Barcelona,Tech,L3,M,34,Permanent,Onsite,1.0,55450,50000,1.109,30,30,2,50
E02318,2026-04-18,,,,DE,Munich,Customer Service,L2,M,36,Fixed-term,Onsite,1.0,43050,42800,1.006,2,2,4,75
E02319,2021-05-20,,,,IT,Milan,HR,L3,M,35,Fixed-term,Remote,1.0,45600,41600,1.096,61,11,3,65
E02320,2026-05-10,,,,ES,Barcelona,Customer Service,L3,M,34,Fixed-term,Remote,1.0,31500,36000,0.875,1,1,4,56
E02321,2020-03-13,,,,ES,Barcelona,Operations,L3,F,49,Permanent,Hybrid,1.0,39900,38000,1.05,75,75,1,64
E02322,2025-07-10,2026-02-11,Involuntary,Performance,IT,Milan,HR,L3,F,28,Permanent,Onsite,1.0,34950,41600,0.84,7,7,3,54
E02323,2024-12-10,,,,DE,Munich,Operations,L2,M,36,Permanent,Hybrid,1.0,37600,45100,0.834,18,9,4,56
E02324,2024-07-07,,,,PL,Krakow,Customer Service,L2,F,40,Permanent,Hybrid,0.8,22350,23600,0.947,23,23,4,83
E02325,2025-12-18,2026-05-07,Voluntary,Manager / leadership,PL,Krakow,Operations,L3,M,30,Fixed-term,Hybrid,1.0,31300,31900,0.981,5,5,3,77
E02326,2025-11-25,,,,DE,Munich,Operations,L2,F,35,Permanent,Hybrid,1.0,37650,45100,0.835,7,7,3,61
E02327,2026-04-18,,,,DE,Munich,Tech,L2,F,33,Permanent,Hybrid,1.0,52700,59400,0.887,2,2,3,54
E02328,2023-09-20,,,,IT,Milan,Customer Service,L2,F,40,Fixed-term,Hybrid,0.8,36000,29200,1.233,33,3,4,72
E02329,2026-02-05,,,,PL,Krakow,Operations,L2,M,36,Permanent,Onsite,1.0,21450,24900,0.861,4,4,3,59
E02330,2024-12-09,,,,IT,Milan,Operations,L4,F,30,Permanent,Hybrid,1.0,43300,51900,0.834,18,18,2,53
E02331,2024-08-19,,,,PL,Krakow,Tech,L4,M,31,Permanent,Remote,1.0,54850,55100,0.995,22,5,2,56
E02332,2026-03-09,,,,PL,Krakow,Customer Service,L2,F,26,Permanent,Hybrid,1.0,24500,23600,1.038,3,3,3,73
E02333,2022-10-13,,,,ES,Barcelona,HR,L3,M,36,Permanent,Remote,1.0,40950,40000,1.024,44,24,3,59
E02334,2024-04-02,,,,DE,Munich,Operations,L1,M,28,Permanent,Hybrid,1.0,32050,36100,0.888,26,13,4,64
E02335,2022-06-19,,,,PL,Krakow,HR,L2,F,33,Permanent,Onsite,1.0,23550,26200,0.899,48,48,5,46
E02336,2024-10-13,,,,IT,Milan,Sales,L4,F,31,Permanent,Remote,1.0,58950,57300,1.029,20,20,3,70
E02337,2026-01-01,,,,PL,Krakow,Operations,L1,M,31,Fixed-term,Hybrid,1.0,16050,20000,0.802,5,5,2,67
E02338,2022-05-05,,,,DE,Munich,Customer Service,L2,F,29,Permanent,Hybrid,1.0,40300,42800,0.942,49,49,3,62
E02339,2022-12-21,,,,IT,Milan,Operations,L4,M,42,Permanent,Onsite,1.0,51950,51900,1.001,42,42,3,55
E02340,2025-05-05,,,,PL,Krakow,Customer Service,L3,M,45,Fixed-term,Hybrid,1.0,34750,30200,1.151,13,13,2,57
E02341,2025-12-06,,,,PL,Krakow,Tech,L2,M,34,Permanent,Hybrid,1.0,30700,32800,0.936,6,6,3,71
E02342,2025-10-11,2026-01-05,Voluntary,Work-life balance,PL,Krakow,Customer Service,L2,M,23,Fixed-term,Onsite,1.0,21650,23600,0.917,3,3,3,36
E02343,2026-03-04,,,,PL,Krakow,Operations,L1,F,36,Fixed-term,Onsite,0.8,18550,20000,0.927,3,3,3,74
E02344,2026-02-25,,,,PL,Krakow,Finance,L3,F,38,Fixed-term,Remote,1.0,37050,37000,1.001,4,4,3,78
E02345,2024-04-16,,,,DE,Munich,Customer Service,L2,F,20,Permanent,Remote,1.0,41500,42800,0.97,26,26,3,47
E02346,2012-07-12,,,,DE,Munich,Sales,L3,M,48,Permanent,Hybrid,1.0,72950,63800,1.143,167,33,3,54
E02347,2023-05-06,,,,PL,Krakow,Operations,L5,F,39,Permanent,Onsite,1.0,49200,57900,0.85,37,37,3,37
E02348,2017-09-17,,,,PL,Krakow,Tech,L4,M,48,Permanent,Hybrid,1.0,62800,55100,1.14,105,105,4,77
E02349,2024-10-05,,,,IT,Milan,Customer Service,L3,M,27,Permanent,Onsite,1.0,39700,37400,1.061,20,20,3,59
E02350,2022-10-12,,,,DE,Munich,Tech,L2,F,40,Permanent,Onsite,1.0,61500,59400,1.035,44,24,4,57
E02351,2025-10-30,2026-03-15,Voluntary,Relocation,DE,Munich,Operations,L2,F,28,Permanent,Hybrid,1.0,47450,45100,1.052,5,5,5,78
E02352,2025-05-04,2025-10-17,Voluntary,Work-life balance,PL,Krakow,Operations,L2,M,36,Permanent,Hybrid,1.0,22750,24900,0.914,5,5,3,44
E02353,2026-03-16,,,,ES,Barcelona,Sales,L1,M,34,Permanent,Remote,1.0,23300,26200,0.889,3,3,4,59
E02354,2023-08-07,,,,PL,Krakow,Tech,L5,F,25,Permanent,Hybrid,1.0,70850,76100,0.931,34,34,5,77
E02355,2026-01-13,,,,IT,Milan,Customer Service,L3,F,37,Fixed-term,Hybrid,1.0,33950,37400,0.908,5,5,3,49
E02356,2025-04-03,,,,PL,Krakow,Customer Service,L2,F,39,Permanent,Hybrid,1.0,24000,23600,1.017,14,14,2,70
E02357,2025-04-04,,,,PL,Krakow,Tech,L1,F,26,Fixed-term,Hybrid,1.0,24550,26200,0.937,14,14,1,68
E02358,2021-06-11,2026-05-07,Voluntary,Compensation,IT,Milan,Tech,L1,M,28,Permanent,Hybrid,1.0,28600,32500,0.88,59,59,3,45
E02359,2020-01-20,,,,DE,Munich,Tech,L2,F,40,Permanent,Hybrid,1.0,62950,59400,1.06,77,29,3,64
E02360,2026-01-20,2026-02-18,Involuntary,Conduct,DE,Munich,Customer Service,L5,M,24,Fixed-term,Onsite,1.0,83900,99200,0.846,1,1,3,62
E02361,2024-04-25,,,,DE,Munich,Finance,L1,M,21,Permanent,Hybrid,1.0,40300,41800,0.964,26,10,3,65
E02362,2019-04-30,,,,PL,Krakow,Customer Service,L3,M,31,Permanent,Hybrid,1.0,30700,30200,1.017,86,86,2,67
E02363,2025-07-20,,,,IT,Milan,Operations,L5,M,28,Permanent,Onsite,1.0,76500,71600,1.068,11,11,4,77
E02364,2025-11-10,,,,IT,Milan,Tech,L3,F,20,Fixed-term,Onsite,1.0,45900,52000,0.883,7,7,2,53
E02365,2024-05-15,,,,PL,Krakow,Finance,L3,M,36,Permanent,Hybrid,1.0,35050,37000,0.947,25,25,2,55
E02366,2023-07-20,,,,ES,Barcelona,Sales,L3,F,35,Fixed-term,Hybrid,1.0,38200,42000,0.91,35,12,5,59
E02367,2023-11-01,2026-03-02,Voluntary,Career progression,DE,Munich,Operations,L3,F,32,Permanent,Onsite,1.0,50650,57800,0.876,28,28,4,35
E02368,2014-12-31,,,,IT,Milan,Customer Service,L3,F,40,Permanent,Onsite,1.0,37300,37400,0.997,138,138,3,70
E02369,2023-02-24,,,,DE,Munich,Tech,L3,F,22,Permanent,Hybrid,1.0,70550,76000,0.928,40,13,3,74
E02370,2024-07-11,,,,PL,Krakow,Operations,L1,F,22,Permanent,Hybrid,1.0,23050,20000,1.153,23,23,2,88
E02371,2025-06-11,,,,ES,Barcelona,Operations,L5,M,36,Permanent,Onsite,1.0,64600,68900,0.938,12,12,3,65
E02372,2017-06-16,,,,DE,Munich,Tech,L4,F,31,Fixed-term,Hybrid,1.0,94400,99800,0.946,108,108,4,46
E02373,2025-04-10,2026-04-27,Voluntary,Manager / leadership,IT,Milan,Operations,L5,M,29,Fixed-term,Hybrid,1.0,70600,71600,0.986,12,2,4,70
E02374,2018-08-17,,,,DE,Munich,Tech,L3,F,42,Permanent,Hybrid,1.0,76400,76000,1.005,94,94,4,76
E02375,2017-01-16,,,,PL,Krakow,Operations,L1,F,42,Permanent,Remote,1.0,22050,20000,1.103,113,24,4,73
E02376,2019-07-13,,,,IT,Milan,Tech,L6,F,47,Permanent,Onsite,1.0,119650,130000,0.92,83,83,4,65
E02377,2019-02-19,,,,PL,Krakow,Sales,L3,M,36,Permanent,Hybrid,1.0,36400,35300,1.031,88,25,5,84
E02378,2012-07-09,,,,ES,Barcelona,Customer Service,L4,M,40,Permanent,Onsite,1.0,49800,47200,1.055,167,167,4,54
E02379,2022-11-04,,,,PL,Krakow,Operations,L2,M,39,Permanent,Remote,1.0,28950,24900,1.163,43,18,2,59
E02380,2022-01-07,,,,DE,Munich,Customer Service,L2,M,31,Fixed-term,Hybrid,1.0,46450,42800,1.085,53,14,4,64
E02381,2024-09-01,,,,PL,Krakow,Tech,L3,F,32,Permanent,Hybrid,1.0,40950,42000,0.975,21,21,4,84
E02382,2012-07-02,,,,IT,Milan,Customer Service,L1,F,50,Permanent,Hybrid,1.0,21850,23400,0.934,167,19,2,61
E02383,2023-11-06,2026-05-20,Voluntary,Relocation,ES,Barcelona,Customer Service,L1,F,34,Fixed-term,Remote,0.8,24150,22500,1.073,30,13,3,47
E02384,2024-08-19,,,,IT,Milan,Operations,L2,M,47,Permanent,Onsite,1.0,31350,30900,1.015,22,22,3,73
E02385,2024-05-01,,,,PL,Krakow,HR,L1,F,38,Permanent,Onsite,1.0,19450,21000,0.926,25,25,4,66
E02386,2024-03-12,,,,DE,Munich,Tech,L4,M,34,Permanent,Onsite,1.0,98000,99800,0.982,27,6,3,60
E02387,2021-10-10,,,,ES,Barcelona,Sales,L3,F,31,Permanent,Onsite,1.0,48500,42000,1.155,56,56,3,51
E02388,2013-07-03,,,,IT,Milan,Customer Service,L2,F,45,Permanent,Remote,1.0,33450,29200,1.146,155,155,3,43
E02389,2022-03-01,,,,PL,Krakow,Finance,L3,F,46,Permanent,Hybrid,1.0,39000,37000,1.054,51,51,3,64
E02390,2012-07-13,,,,PL,Krakow,Customer Service,L2,F,51,Permanent,Hybrid,1.0,21550,23600,0.913,167,167,3,48
E02391,2022-10-20,,,,PL,Krakow,Customer Service,L3,F,54,Permanent,Remote,1.0,27450,30200,0.909,44,28,4,35
E02392,2024-05-04,,,,PL,Krakow,Customer Service,L2,M,33,Permanent,Onsite,1.0,23650,23600,1.002,25,13,4,72
E02393,2020-06-16,,,,DE,Munich,Sales,L1,M,30,Permanent,Remote,1.0,38600,39900,0.967,72,72,5,52
E02394,2025-06-05,,,,IT,Milan,Operations,L6,M,39,Fixed-term,Hybrid,1.0,101900,98800,1.031,12,12,4,74
E02395,2023-11-30,2025-11-22,Voluntary,Work-life balance,IT,Milan,HR,L4,F,39,Fixed-term,Onsite,1.0,54600,54600,1.0,24,12,3,64
E02396,2025-06-12,2026-01-14,Involuntary,Performance,DE,Munich,Customer Service,L3,M,27,Permanent,Hybrid,1.0,45450,54700,0.831,7,7,4,58
E02397,2025-10-10,,,,PL,Krakow,Sales,L4,F,24,Permanent,Remote,1.0,44850,46300,0.969,8,8,3,67
E02398,2025-04-04,,,,DE,Munich,Finance,L2,F,33,Fixed-term,Hybrid,1.0,45000,52300,0.86,14,11,3,45
E02399,2025-04-05,,,,IT,Milan,Operations,L1,F,34,Permanent,Onsite,1.0,23200,24700,0.939,14,8,3,69
E02400,2025-03-16,,,,DE,Munich,HR,L2,F,35,Fixed-term,Hybrid,1.0,40500,47500,0.853,15,13,3,52
E02401,2024-11-10,,,,IT,Milan,Operations,L1,F,50,Permanent,Hybrid,1.0,25850,24700,1.047,19,19,3,81
E02402,2021-04-11,2025-10-16,Involuntary,Restructuring,ES,Barcelona,Tech,L3,M,46,Permanent,Onsite,1.0,43150,50000,0.863,54,36,3,42
E02403,2013-07-02,,,,DE,Munich,HR,L4,F,50,Permanent,Hybrid,1.0,83100,79800,1.041,155,16,3,79
E02404,2019-01-18,,,,PL,Krakow,Customer Service,L1,M,43,Permanent,Hybrid,0.8,20750,18900,1.098,89,18,3,63
E02405,2024-12-13,,,,IT,Milan,Finance,L2,M,31,Permanent,Remote,0.8,35800,35800,1.0,18,14,3,58
E02406,2016-08-07,,,,IT,Milan,Tech,L1,M,48,Permanent,Onsite,1.0,36950,32500,1.137,118,118,3,57
E02407,2025-04-01,,,,ES,Barcelona,Customer Service,L1,M,37,Permanent,Hybrid,1.0,22300,22500,0.991,14,11,1,68
E02408,2025-05-06,,,,DE,Munich,Finance,L2,F,29,Permanent,Hybrid,1.0,56250,52300,1.076,13,13,2,65
E02409,2024-09-21,,,,PL,Krakow,Operations,L2,F,33,Permanent,Remote,1.0,20850,24900,0.837,21,21,3,55
